gene_symbol	disease_OMIM_ID
FALP	607398
FAM105B	617099
FAM111A	127000
FAM111A	602361
FAM111B	615704
FAM123B	300373
FAM126A	610532
FAM134B	613115
FAM161A	606068
FAM20A	204690
FAM20C	259775
FAM36A	220110
FAM38A	194380
FAM38A	616843
FAM38B	108145
FAM38B	114300
FAM38B	248700
FAM38B	617146
FAM58A	300707
FAM65B	616515
FAM83H	130900
FAME1	1
FAME2	607876
FAME3	3
FAME4	4
FAME5	615400
FAN1	614817
FANCA	227650
FANCB	300514
FANCC	227645
FANCD	227646
FANCD1	114480
FANCD1	155255
FANCD1	176807
FANCD1	194070
FANCD1	605724
FANCD1	612555
FANCD1	613029
FANCD1	613347
FANCD2	227646
FANCE	600901
FANCF	603467
FANCG	614082
FANCI	609053
FANCJ	114480
FANCJ	609054
FANCL	614083
FANCN	114480
FANCN	610832
FANCN	613348
FANCO	613390
FANCO	613399
FANCP	613951
FANCQ	278760
FANCQ	610965
FANCQ	615272
FANCR	114480
FANCR	614508
FANCR	617244
FANCT	616435
FANCU	617247
FANCV	617243
FAP3	616415
FAP4	608089
FAP4	617100
FAR1	616154
FARR	229300
FARS1	614946
FARS1	617046
FARS2	614946
FARS2	617046
FAS	601859
FASL	211980
FASL	601859
FASLG	211980
FASLG	601859
FASPS1	604348
FASPS2	615224
FASPS3	616882
FASTKD2	220110
FAT4	615546
FAT4	616006
FATP4	608649
FAXDC1	612319
FBCG2	184840
FBCG2	215150
FBCG2	277610
FBCG2	601868
FBCG2	609706
FBCG2	614524
FBD	117300
FBD	176500
FBD	616079
FBL4	615471
FBLN1	608180
FBLN4	614437
FBLN5	219100
FBLN5	608895
FBLN5	614434
FBLN6	603075
FBN1	102370
FBN1	129600
FBN1	154700
FBN1	184900
FBN1	604308
FBN1	608328
FBN1	614185
FBN1	616914
FBN2	121050
FBN2	616118
FBNL	126600
FBP1	229700
FBX	260300
FBX14	615979
FBX31	615979
FBX38	615575
FBX7	260300
FBXL4	615471
FBXO14	615979
FBXO31	615979
FBXO38	615575
FBXO7	260300
FCAS1	120100
FCAS1	191900
FCAS1	607115
FCAS2	611762
FCAS3	614468
FCAS3	614878
FCAS4	616050
FCAS4	616115
FCC1	120435
FCC1	158320
FCC1	276300
FCD1	2
FCD3	5
FCD4	7
FCE	177000
FCER1B	147050
FCGR2A	152700
FCGR2A	219700
FCGR2A	611162
FCGR2B	152700
FCGR2B	611162
FCGR2C	188030
FCGR3A	615707
FCM	614937
FCMD	253800
FCMD	611588
FCMD	611615
FCMD	613152
FCMTE3	3
FCMTE4	4
FCN3	613860
FCNC	3
FCP	2
FCP	3
FCP1	3
FCP1	604168
FCPX	3
FCTCS	210600
FCTCS	614564
FCU	120100
FCU	191900
FCU	607115
FCYT	263200
FDAH	615999
FDAH	616000
FDFM	606703
FDLAB	601552
FDPS	616631
FEB1	1
FEB10	10
FEB11	614417
FEB11	614418
FEB2	2
FEB3A	604403
FEB3A	607208
FEB3A	609634
FEB3B	133020
FEB3B	243000
FEB3B	607208
FEB3B	613863
FEB4	604352
FEB4	605472
FEB5	5
FEB6	6
FEB7	7
FEB9	9
FECD1	136800
FECD1	609140
FECD2	2
FECD3	610954
FECD3	613267
FECD4	217400
FECD4	217700
FECD4	613268
FECD5	5
FECD6	609141
FECD6	613270
FECD7	7
FECD8	615523
FECH	177000
FEO	174810
FEO	602080
FEO	612301
FEOM1	135700
FEPS	615040
FEPS2	615551
FEPS3	615548
FEPS3	615552
FERMT3	612840
FESD	245570
FET1	181500
FET1	190300
FEZ	616030
FEZ1	133239
FEZF1	616030
FFAR4	607514
FFDD3	200110
FFDD3	209885
FFDD3	227260
FFDD4	614974
FFEVF1	604364
FFEVF2	617116
FFEVF3	617118
FFM	153800
FFM	248200
FFM	601718
FFM	604116
FGA	105200
FGA	202400
FGA	616004
FGB	202400
FGB	616004
FGD1	305400
FGD2	607398
FGD3	3
FGD4	609311
FGDY	305400
FGE	272200
FGF10	149730
FGF10	180920
FGF12	617166
FGF14	609307
FGF16	309630
FGF17	615270
FGF20	615721
FGF23	193100
FGF23	211900
FGF3	610706
FGF5	190330
FGF8	612702
FGF9	612961
FGFR1	101600
FGFR1	123150
FGFR1	147950
FGFR1	166250
FGFR1	190440
FGFR1	613001
FGFR1	615465
FGFR2	101200
FGFR2	101400
FGFR2	101600
FGFR2	123150
FGFR2	123500
FGFR2	123790
FGFR2	149730
FGFR2	207410
FGFR2	609579
FGFR2	613659
FGFR2	614592
FGFR3	100800
FGFR3	109800
FGFR3	114500
FGFR3	146000
FGFR3	149730
FGFR3	162900
FGFR3	187600
FGFR3	187601
FGFR3	273300
FGFR3	602849
FGFR3	603956
FGFR3	610474
FGFR3	612247
FGFR3	616482
FGG	202400
FGG	616004
FGLDS2	614326
FGQTL5	613463
FGS1	300895
FGS1	305450
FGS1	309520
FGS3	3
FGS4	300422
FGS4	300749
FGS5	5
FH	143890
FH	150800
FH	606812
FH3	603776
FHBL2	605019
FHC	143890
FHCB1	603813
FHCB2	603813
FHF1	617166
FHF4	609307
FHI	103900
FHI	202010
FHL1	1
FHL1	300695
FHL1	300696
FHL1	300717
FHL1	300718
FHL1A	300695
FHL1A	300696
FHL1A	300717
FHL1A	300718
FHL1B	300695
FHL1B	300696
FHL1B	300717
FHL1B	300718
FHL3	608898
FHL4	603552
FHL5	613101
FHM2	104290
FHM2	602481
FHM3	604403
FHM3	607208
FHM3	609634
FHR1	235400
FHR1	603075
FHR3	235400
FHR3	603075
FHR5	614809
FI	610984
FI	612923
FI	615439
FIAF	615881
FIB1	601390
FIB1	607829
FIBL6	603075
FIBP	617107
FIC1	147480
FIC1	211600
FIC1	243300
FIG4	216340
FIG4	611228
FIG4	612577
FIG4	612691
FIGLA	612310
FIGLER4	615058
FIH	145980
FIH	239200
FIH	601198
FIH	612899
FIL1D	614204
FILS	615083
FILS	615139
FIME	220500
FIME	605021
FIME	614617
FIME	615338
FIME	616044
FIP2	137760
FIP2	606657
FIP2	613435
FIP3	300291
FIP3	300301
FIP3	300584
FIP3	300636
FIP3	300640
FIP3	308300
FIR	615583
FIZZ3	125853
FJHN	125853
FJHN	137920
FJHN	144700
FJHN	162000
FJHN	603860
FJHN	609886
FKBP10	259450
FKBP10	610968
FKBP14	614557
FKBP5	608516
FKBP51	608516
FKBP65	259450
FKBP65	610968
FKH2	613454
FKHL1	613454
FKHL10	600791
FKHL12	610256
FKHL12	612968
FKHL12	617349
FKHL14	153400
FKHL15	241850
FKHL15	616534
FKHL5	265380
FKHL7	601631
FKHL7	602482
FKHR	268220
FKLF	610508
FKLF1	610508
FKRP	606612
FKRP	607155
FKRP	613153
FKTN	253800
FKTN	611588
FKTN	611615
FKTN	613152
FLAD1	255100
FLAP	601367
FLB4739	616859
FLB4739	616860
FLCN	114500
FLCN	135150
FLCN	144700
FLCN	173600
FLDB	144010
FLDB	615558
FLG	146700
FLG	605803
FLH2	603553
FLH2	605027
FLH2	609135
FLHS	136140
FLJ00289	122700
FLJ00289	607473
FLJ10060	615026
FLJ10466	254770
FLJ10466	607631
FLJ10583	614340
FLJ11712	610181
FLJ11856	614707
FLJ13841	610227
FLJ20974	610329
FLJ21439	602099
FLJ21439	604360
FLJ21439	616668
FLJ22792	300604
FLJ23560	615987
FLJ32915	236680
FLJ34064	300514
FLJ35630	615989
FLJ40906	610644
FLJ90130	223800
FLJ90130	607326
FLN1	300048
FLN1	300049
FLN1	300244
FLN1	300321
FLN1	304120
FLN1	305620
FLN1	309350
FLN1	311300
FLN1	314400
FLN2	26
FLN2	609524
FLN2	614065
FLN2	617047
FLNA	300048
FLNA	300049
FLNA	300244
FLNA	300321
FLNA	304120
FLNA	305620
FLNA	309350
FLNA	311300
FLNA	314400
FLNB	108720
FLNB	108721
FLNB	112310
FLNB	150250
FLNB	272460
FLNC	26
FLNC	609524
FLNC	614065
FLNC	617047
FLNMS	124000
FLNMS	256000
FLNMS	262000
FLNMS	603358
FLRT3	615271
FLT2	101600
FLT2	123150
FLT2	147950
FLT2	166250
FLT2	190440
FLT2	613001
FLT2	615465
FLT3	601626
FLT3	613065
FLT4	153100
FLT4	602089
FLVCR1	609033
FLVCR2	225790
FMD	300048
FMD	300049
FMD	300244
FMD	300321
FMD	304120
FMD	305620
FMD	309350
FMD	311300
FMD	314400
FMD2	157800
FMD2	617137
FMF	134610
FMF	249100
FMN2	616193
FMO3	602079
FMR1	300623
FMR1	300624
FMR1	311360
FMR2	309548
FMRD	150800
FMRD	606812
FMS	221820
FMTLE	3
FN	601894
FN	614101
FN1	601894
FN1	614101
FND1	136760
FND2	609597
FND2	613451
FND2	615529
FND3	613456
FNEPPK	167200
FNEPPK	613000
FNEPPK2	614594
FNEPPK2	616400
FNZ	601894
FNZ	614101
FODH	305600
FOG2	187500
FOG2	610187
FOG2	616067
FOLR1	613068
FOP	135100
FOR	133239
FOR	614322
FOR	616211
FOXC1	601631
FOXC1	602482
FOXC2	153400
FOXD3	607836
FOXE1	241850
FOXE1	616534
FOXE3	610256
FOXE3	612968
FOXE3	617349
FOXF1	265380
FOXG1	613454
FOXG1B	613454
FOXI1	600791
FOXL2	110100
FOXL2	608996
FOXN1	601705
FOXO1A	268220
FOXP1	613670
FOXP2	602081
FOXP3	222100
FOXP3	304790
FOXRED1	252010
FOXRED1	256000
FPC	114500
FPC	114550
FPC	135290
FPC	175100
FPC	613659
FPD1	118800
FPF	142680
FPF	614810
FPH1	1
FPHH	145250
FPHH	611664
FPHH	616697
FPLD2	115200
FPLD2	151660
FPLD2	159001
FPLD2	176670
FPLD2	181350
FPLD2	212112
FPLD2	248370
FPLD2	275210
FPLD2	605588
FPLD2	610140
FPLD2	613205
FPLD2	616516
FPLD4	613877
FPLD5	615238
FPLD6	615980
FPN1	606069
FPP	609597
FPP	613451
FPP	615529
FPS	616631
FRABIN	609311
FRAG1	614207
FRAP1	616638
FRAS1	219000
FRAXA	300623
FRAXA	300624
FRAXA	311360
FRAXE	309548
FRDA	229300
FRDA2	2
FREAC3	601631
FREAC3	602482
FREAC6	600791
FREM1	248450
FREM1	608980
FREM1	614485
FREM2	219000
FRFB	228980
FRMD4A	616819
FRMD7	310700
FRMPD4	300983
FRP1	210600
FRP1	614564
FRPHE	265900
FRRS1L	616981
FRTS	1
FRTS1	1
FRTS2	612286
FRTS2	613388
FRTS2	616963
FRTS3	615605
FRTS4	125850
FRTS4	125853
FRTS4	616026
FRZB	165720
FRZB1	165720
FSAP	188050
FSAP	616535
FSAP35	613680
FSCN2	607921
FSFS8	616032
FSGS	603278
FSGS1	603278
FSGS2	603965
FSGS4	612551
FSGS5	613237
FSGS5	614455
FSGS6	614131
FSGS7	120330
FSGS7	616002
FSGS9	219730
FSGS9	616220
FSHB	229070
FSHD1	1
FSHD1A	1
FSHR	233300
FSHR	276400
FSHR	608115
FSP27	615238
FSSV	601680
FT27	614727
FTCD	229100
FTDALS	105550
FTDALS1	105550
FTDALS2	615048
FTDALS2	615911
FTDALS2	616209
FTDALS3	167250
FTDALS3	616437
FTDALS3	617145
FTDALS3	617158
FTDALS4	616439
FTH1	615517
FTHL6	615517
FTHS	249420
FTL	600886
FTL	606159
FTL	615604
FTLE	2
FTNS	153640
FTNS	153650
FTNS	155100
FTNS	600208
FTNS	603622
FTNS	605249
FTO	612460
FTO	612938
FTSJ1	309549
FTZ1	612964
FTZ1	612965
FTZ1	613957
FTZF1	612964
FTZF1	612965
FTZF1	613957
FUCA1	230000
FUCT1	266265
FUS	608030
FUS	614782
FUT1	616754
FUT2	612542
FUT6	613852
FUZ	182940
FVH1	106210
FVH1	120200
FVH1	120430
FVH1	136520
FVH1	148190
FVH1	165550
FVH1	604229
FVH2	609218
FXN	229300
FXR	617049
FXY	300000
FXYD2	154020
FY	110700
FY	611162
FY	611862
FYCO1	610019
FZD4	133780
FZD6	614157
G19P1	174050
G1P1	127400
G1P1	615010
G1P2	616126
G6PC	232200
G6PC3	612541
G6PD	134700
G6PD	300908
G6PD	611162
G6PD1	134700
G6PD1	300908
G6PD1	611162
G6PDH	604931
G6PT	232200
G6PT1	232220
G6PT1	232240
G6S	252940
G72	181500
GA2	231680
GA3	231690
GAA	232300
GABAT	613163
GABATR	616421
GABBR2	188890
GABRA1	611136
GABRA1	615744
GABRA2	103780
GABRB1	617153
GABRB3	612269
GABRB3	617113
GABRD	613060
GABRG2	607681
GABRG2	611277
GACI2	177850
GACI2	264800
GACI2	614473
GACR	258870
GAD1	603513
GADD153	613488
GAL	616461
GALC	245200
GALE	230350
GALGT	609195
GALK1	230200
GALN	616461
GALNAC4ST1	616265
GALNACT	609195
GALNS	253000
GALNT12	608812
GALNT3	211900
GALT	230400
GAMOS	251300
GAMT	612736
GAN	256850
GAN1	256850
GAN2	610100
GANAB	600666
GAP	605462
GAP	608354
GAP	608355
GAPB3	614748
GAPO	230740
GAPO	602089
GARS	600794
GARS	601472
GAS11	616726
GAS8	616726
GATA1	190685
GATA1	300367
GATA1	300835
GATA1	314050
GATA2	601626
GATA2	614038
GATA2	614172
GATA2	614286
GATA3	146255
GATA4	187500
GATA4	607941
GATA4	614429
GATA4	614430
GATA4	615542
GATA6	187500
GATA6	217095
GATA6	600001
GATA6	614474
GATA6	614475
GATAD1	614672
GATAD2B	615074
GATM	612718
GB5	617173
GB5	617182
GBA	127750
GBA	168600
GBA	230800
GBA	230900
GBA	231000
GBA	231005
GBA	608013
GBA2	614409
GBBB2	145410
GBBB2	600251
GBD2	2
GBD3	3
GBD4	210250
GBD4	611465
GBE1	232500
GBE1	263570
GBG	612924
GBG	615489
GBG	615561
GBP28	612556
GC1	609304
GCAP	602093
GCAP2	613827
GCCD2	3
GCCD2	607398
GCCD3	3
GCCD4	614736
GCDH	231670
GCE	605899
GCENSG	617301
GCFX	127300
GCFX	249700
GCFX	300582
GCGR	125853
GCH1	128230
GCH1	233910
GCK	125851
GCK	125853
GCK	602485
GCK	606176
GCKR	613463
GCLC	230450
GCLC	608446
GCLEB	127000
GCLEB	602361
GCLM	608446
GCM2	146200
GCM2	617343
GCMB	146200
GCMB	617343
GCN2	234810
GCNT2	110800
GCNT2	116700
GCP	303700
GCP	303800
GCP4	616335
GCP6	251270
GCR	615962
GCRST	615962
GCS1	606056
GCSFR	617014
GCSH	605899
GCSP	605899
GCTR	614400
GDACCF	617260
GDAP1	214400
GDAP1	607706
GDAP1	607831
GDAP1	608340
GDD1	166260
GDD1	611307
GDD1	613319
GDE	232400
GDF1	187500
GDF1	208530
GDF1	217095
GDF1	613854
GDF2	615506
GDF3	613702
GDF3	613703
GDF3	613704
GDF5	112600
GDF5	113100
GDF5	200700
GDF5	201250
GDF5	228900
GDF5	610017
GDF5	612400
GDF5	615072
GDF5	615298
GDF6	118100
GDF6	613094
GDF6	613703
GDF6	615360
GDF8	614160
GDF9B	300510
GDFD	612460
GDFD	612938
GDH	604931
GDI1	300849
GDIA1	615244
GDNF	171300
GDNF	209880
GDNF	613711
GDXYM	233420
GDXYM	607080
GE	611162
GE	616089
GEFSP1	604233
GEFSP1	612838
GEFSP1	615377
GEFSP1	617350
GEFSP2	604403
GEFSP2	607208
GEFSP2	609634
GEFSP3	607681
GEFSP3	611277
GEFSP4	4
GEFSP5	613060
GEFSP6	6
GEFSP7	133020
GEFSP7	243000
GEFSP7	607208
GEFSP7	613863
GEFSP8	8
GEFSP9	616172
GEPH	615501
GF1	135300
GF1	190685
GF1	300367
GF1	300835
GF1	314050
GF1	610733
GFAP	203450
GFAT1	610542
GFER	613076
GFI1	607847
GFI1	613107
GFI1B	187900
GFM	609060
GFM1	609060
GFND1	1
GFND2	601894
GFND2	614101
GFPT1	610542
GFPT1L	610542
GGCX	277450
GGCX	610842
GGF2	2
GGF3	3
GGF4	4
GGTB2	607091
GH1	173100
GH1	262400
GH1	262650
GH1	612781
GHDP	615925
GHIP	143890
GHIP	262500
GHIP	604271
GHN	173100
GHN	262400
GHN	262650
GHN	612781
GHOSAL	231095
GHOSAL	614158
GHR	143890
GHR	262500
GHR	604271
GHRFR	612781
GHRHR	612781
GHRL	601665
GHSR	615925
GIDID	243150
GIF	261000
GIGYF2	607688
GIKANIS	263210
GIKANIS	608776
GINGF	135300
GINGF	610733
GINGF2	2
GINGF3	3
GINGF4	4
GIP	192605
GIPC3	601869
GIRDIN	260565
GIRK2	614098
GIRK4	613485
GIRK4	613677
GIV	260565
GJA1	104100
GJA1	133200
GJA1	164200
GJA1	186100
GJA1	218400
GJA1	241550
GJA1	257850
GJA1	600309
GJA12	608804
GJA12	613206
GJA12	613480
GJA3	601885
GJA5	108770
GJA5	614049
GJA8	116200
GJB1	302800
GJB2	124500
GJB2	148210
GJB2	148350
GJB2	149200
GJB2	220290
GJB2	601544
GJB2	602540
GJB3	133200
GJB3	220290
GJB3	612644
GJB4	133200
GJB6	129500
GJB6	220290
GJB6	612643
GJB6	612645
GJC2	608804
GJC2	613206
GJC2	613480
GK	307030
GKRP	613463
GL	259720
GLA	301500
GLB1	230500
GLB1	230600
GLB1	230650
GLB1	253010
GLB2	256540
GLC1A	137750
GLC1E	137760
GLC1E	606657
GLC1E	613435
GLC1F	603383
GLC1G	609887
GLC1O	613100
GLC3A	231300
GLC3A	617315
GLC3D	251750
GLC3D	613086
GLC3D	614819
GLC3E	600195
GLC3E	617272
GLCATI	245600
GLCCI1	614400
GLCLC	230450
GLCLC	608446
GLCLR	608446
GLCNE	269921
GLCNE	605820
GLCT3	111400
GLCT3	615021
GLDC	605899
GLDN	617194
GLE1	253310
GLE1	611890
GLE1L	253310
GLE1L	611890
GLEPP1	614196
GLI2	610829
GLI2	615849
GLI3	146510
GLI3	174200
GLI3	174700
GLI3	175700
GLI3	241800
GLIS2	611498
GLIS3	610199
GLM1	125853
GLM1	601665
GLM1	604367
GLM1	609338
GLM2	153480
GLM2	155600
GLM2	158350
GLM2	176807
GLM2	275355
GLM2	276950
GLM2	605309
GLM2	607174
GLM2	608089
GLM2	613028
GLM3	114480
GLM3	155255
GLM3	176807
GLM3	194070
GLM3	605724
GLM3	612555
GLM3	613029
GLM3	613347
GLM9	615848
GLM9	616568
GLML	138000
GLMR	613955
GLNN	616461
GLNRS	615760
GLNS	610015
GLO2	614033
GLOB	111400
GLOB	615021
GLP	617175
GLRA1	149400
GLRB	614619
GLRX5	616859
GLRX5	616860
GLSS	612313
GLT28D1	300884
GLUD1	606762
GLUD2	168600
GLUL	610015
GLUR3	300699
GLUR6	611092
GLUT1	601042
GLUT1	606777
GLUT1	608885
GLUT1	612126
GLUT1	614847
GLUT10	208050
GLUT1DS	601042
GLUT1DS	606777
GLUT1DS	608885
GLUT1DS	612126
GLUT1DS	614847
GLUT2	125853
GLUT2	227810
GLUT9	612076
GLVR2	213600
GLXR	260000
GLYBP	616781
GLYCQTL	614411
GLYCTK	220120
GLYCTK1	220120
GLYT1	617301
GLYT2	614618
GM2A	272750
GMA	616680
GMNN	616835
GMPPA	615510
GMPPB	615350
GMPPB	615351
GMPPB	615352
GNA11	145981
GNA11	615361
GNAI2	192605
GNAI2B	192605
GNAI3	602483
GNAL	615073
GNAO1	615473
GNAQ	163000
GNAQ	185300
GNAS	102200
GNAS	103580
GNAS	166350
GNAS	174800
GNAS	219080
GNAS	603233
GNAS	612462
GNAS	612463
GNAS1	102200
GNAS1	103580
GNAS1	166350
GNAS1	174800
GNAS1	219080
GNAS1	603233
GNAS1	612462
GNAS1	612463
GNASAS	603233
GNASAS1	603233
GNAT1	610444
GNAT1	616389
GNAT2	613856
GNB1	613065
GNB1	616973
GNB3	145500
GNB3	617024
GNB4	615185
GNB5	617173
GNB5	617182
GNE	269921
GNE	605820
GNMT	606664
GNPAT	222765
GNPTA	252500
GNPTA	252600
GNPTAB	252500
GNPTAB	252600
GNPTAG	252605
GNRH1	614841
GNRHR	146110
GNS	252940
GNT1	143500
GNT1	218800
GNT1	237900
GNT1	601816
GNT1	606785
GO	231070
GOLTC1	613612
GORAB	231070
GOSR2	614018
GOT1	614419
GOUT1	138900
GOUT1	614490
GOUT4	612671
GP1BA	153670
GP1BA	177820
GP1BA	231200
GP1BA	258660
GP1BB	231200
GP2B	187800
GP2B	273800
GP34	608446
GP39	181500
GP39	611960
GP3A	187800
GP3A	273800
GP3A	608446
GP6	614201
GP75	203290
GP75	612271
GP9	231200
GPA	611162
GPAPP	614078
GPBP	616351
GPC	611162
GPC	616089
GPC3	194070
GPC3	312870
GPC6	258315
GPCR41	614707
GPCR42	615026
GPD	110700
GPD	611162
GPD	611862
GPD1	614480
GPD1L	611777
GPD2	125853
GPH	615501
GPHN	615501
GPHYSD1	231050
GPHYSD2	102370
GPHYSD2	129600
GPHYSD2	154700
GPHYSD2	184900
GPHYSD2	604308
GPHYSD2	608328
GPHYSD2	614185
GPHYSD2	616914
GPI	613470
GPI7	616917
GPIHBP1	615947
GPIV	614201
GPL	613955
GPOA	137750
GPR101	300943
GPR120	607514
GPR13	607339
GPR13	609423
GPR13	613784
GPR143	300500
GPR143	300814
GPR154	608584
GPR158L	614565
GPR158L1	614565
GPR172A	614707
GPR172B	615026
GPR179	614565
GPR48	615311
GPR51	188890
GPR54	176400
GPR54	614837
GPR56	606854
GPR56	615752
GPR64	300985
GPR68	617217
GPR73L1	244200
GPR88	616939
GPR98	604352
GPR98	605472
GPRA	608584
GPS	139090
GPSA	102200
GPSA	103580
GPSA	166350
GPSA	174800
GPSA	219080
GPSA	603233
GPSA	612462
GPSA	612463
GPSM2	604213
GPSN2	614020
GPSN2L	614021
GPT2	616281
GPX1	614164
GPX4	250220
GPXD	614164
GRACILE	124000
GRACILE	256000
GRACILE	262000
GRACILE	603358
GRAF	607785
GRB1	269880
GRB1	615214
GRB1	616005
GRDF	616489
GREM2	617275
GRG6	616814
GRHL2	608641
GRHL2	616029
GRHL3	606713
GRHPR	260000
GRIA3	300699
GRID2	616204
GRIDHH	617093
GRIK2	611092
GRIM19	607464
GRIN1	614254
GRIN2A	245570
GRIN2B	613970
GRIN2B	616139
GRIN2D	617162
GRIP1	219000
GRK1	613411
GRL	615962
GRM1	614831
GRM1A	614831
GRM6	257270
GRMP	147050
GRN	607485
GRN	614706
GRNG	602531
GROS1	610915
GRP75	182170
GRP75	616854
GRXCR1	613285
GRXCR2	615837
GS	114500
GS	114550
GS	135290
GS	175100
GS	613659
GS1	214450
GS2	607624
GS27	614018
GSAS	219150
GSAS	601162
GSAS	616586
GSAS	616603
GSBS	143890
GSC	602471
GSD10	261670
GSD11	612933
GSD12	611881
GSD13	612932
GSD14	614921
GSD15	613507
GSD15	616199
GSD4	232500
GSD4	263570
GSD7	232800
GSD9A	306000
GSD9C	613027
GSHS	231900
GSHS	266130
GSL	256540
GSN	105120
GSS	231900
GSS	266130
GT	187800
GT	273800
GT	608446
GT1	607091
GT198	614324
GTB	607091
GTBP	276300
GTBP	608089
GTBP	614350
GTC90	613612
GTDC2	614830
GTF2E2	616943
GTF2H5	616395
GTF3B	616202
GTPBP3	616198
GTPTS	603736
GTPTS	606170
GUC1A3	615750
GUC2C	614616
GUC2C	614665
GUC2D	204000
GUC2D	601777
GUCA1A	602093
GUCA1B	613827
GUCA2	613827
GUCSA3	615750
GUCY1A3	615750
GUCY2C	614616
GUCY2C	614665
GUCY2D	204000
GUCY2D	601777
GUF1	617065
GUM	617099
GUSB	253220
GVHDS	180300
GVHDS	609423
GVHDS	614395
GVM	138000
GXP1	301830
GYG1	613507
GYG1	616199
GYPA	611162
GYPB	611162
GYPC	611162
GYPC	616089
GYS	611556
GYS1	611556
GYS2	240600
H	616754
H11	158590
H11	608673
H19	130650
H19	180860
H19	194071
H6	612109
H6PD	604931
HAAH	601552
HABP2	188050
HABP2	616535
HACE1	616756
HADDS	617330
HADH2	300220
HADH2	300438
HADHA	609015
HADHA	609016
HADHB	609015
HADHSC	231530
HADHSC	609975
HAE1	106100
HAE1	120790
HAE2	106100
HAE2	120790
HAE3	234000
HAE3	610618
HAF	234000
HAF	610618
HAGH	614033
HAI2	270420
HAKA1	613860
HAKRA	614279
HAKRD	614279
HAL	235800
HALAH	609070
HALAH	609820
HALD4	611942
HALD4	617027
HALP2	614028
HAMP	613313
HANAC	175780
HANAC	180000
HANAC	607595
HANAC	611773
HANAC	614519
HANK	118600
HANK	123000
HAP	615524
HAPIP	608901
HAPO	208250
HARP	234200
HARP	242900
HARP	607236
HARS	614504
HARS	616625
HARS2	614926
HARSL	614926
HARSR	614926
HAVCR	147050
HAVCR1	147050
HAX1	610738
HAYOS	617183
HB1	113900
HB1	158000
HB1	272120
HB1	601144
HB1	601154
HB1	603829
HB1	603830
HB1	608567
HB1	614022
HB3	158000
HB5	602032
HB6	158000
HBA1	140700
HBA1	604131
HBA1	613978
HBA2	140700
HBA2	604131
HBA2	613978
HBB	140700
HBB	141749
HBB	603902
HBB	603903
HBB	611162
HBB	613985
HBFQTL2	2
HBFQTL3	3
HBFQTL4	4
HBFQTL6	111150
HBFQTL6	613566
HBFQTL6	613673
HBG1	141749
HBG2	141749
HBG2	613977
HBH	140700
HBH	604131
HBH	613978
HBHR	1
HBLRR	237450
HBMS	616920
HBP231	616831
HBSL	615281
HBVES	616812
HC2	612356
HCA2	143870
HCAP	610759
HCCA2	602531
HCCS	309801
HCCS1	615851
HCD	1
HCF1	309541
HCF2	612356
HCFC1	309541
HCFP1	1
HCFP2	2
HCFP3	614744
HCHOLA3	603776
HCINF1	143880
HCINF2	612286
HCINF2	613388
HCINF2	616963
HCL3	203200
HCL3	227220
HCLAP	602782
HCLK2	616954
HCN1	615871
HCN4	163800
HCN4	613123
HCP1	229050
HCRP1	614898
HCRT	161400
HCS	253270
HD	143100
HDAC6	300863
HDAC8	300882
HDC	137580
HDL2	606438
HDL3	3
HDL4	168600
HDL4	607136
HDLCQ10	143470
HDLCQ11	144250
HDLCQ11	238600
HDLCQ12	125853
HDLCQ12	612797
HDLCQ12	614025
HDLCQ7	612798
HDLCQ7	615706
HDLDT1	143890
HDLDT1	205400
HDLDT1	604091
HDLQTL6	610762
HDLS	221820
HDR	146255
HDRS	146255
HDS	613861
HE1	607625
HE6	300985
HEAB	615803
HEATR2	614874
HECW2	617268
HED1	305100
HED1	313500
HED2	129500
HED2	220290
HED2	612643
HED2	612645
HEEW1	242840
HEL1	129200
HEL1	136000
HELLS	616911
HELO1	615957
HEMA	306700
HEMB	122700
HEMB	300807
HEMB	306900
HEMPAS	224100
HEMPAS	616858
HEPACAM	613925
HEPACAM	613926
HEPC	613313
HER2	137800
HER2	211980
HER2	613659
HER4	615515
HERC1	617011
HERC2	227220
HERC2	615516
HERG	609620
HERG	613688
HERNA	138800
HERNA	180295
HERNA	601200
HERNS	152700
HERNS	192315
HERNS	225750
HERNS	610448
HES7	613686
HESX1	182230
HEXA	272800
HEXB	268800
HF1	126700
HF1	235400
HF1	609814
HF1	610698
HFARP	615881
HFASD	617300
HFE	104300
HFE	176100
HFE	176200
HFE	235200
HFE	612635
HFE	614193
HFE1	104300
HFE1	176100
HFE1	176200
HFE1	235200
HFE1	612635
HFE1	614193
HFE2A	602390
HFE2B	613313
HFE3	604250
HFE4	606069
HFE5	615517
HFL1	235400
HFL1	603075
HFM1	615724
HFS	228600
HFTC	211900
HGCLAS	614462
HGD	203500
HGF	108010
HGF	125853
HGF	135300
HGF	148000
HGF	266600
HGF	604302
HGF	608265
HGF	610733
HGF2	2
HGF3	3
HGF4	4
HGFAL	188050
HGFAL	616535
HGL	603013
HGPPS	607313
HGPS	115200
HGPS	151660
HGPS	159001
HGPS	176670
HGPS	181350
HGPS	212112
HGPS	248370
HGPS	275210
HGPS	605588
HGPS	610140
HGPS	613205
HGPS	616516
HGSNAT	252930
HGSNAT	616544
HH	616754
HH1	308700
HH10	614839
HH11	614840
HH12	614841
HH13	614842
HH14	614858
HH15	614880
HH16	614897
